Wall time         ,Step,Value
1510686608.3733826,1012,0.08574387431144714
1510686610.1786926,1013,0.08569775521755219
1510686611.987028 ,1014,0.08565413951873779
1510686617.3886065,1017,0.08552142977714539
1510686631.909362 ,1025,0.08517508208751678
1510686633.709134 ,1026,0.08513130992650986
1510686635.5117145,1027,0.0850871205329895
1510686639.1320832,1029,0.08500243723392487
1510686642.756827 ,1031,0.08491626381874084
1510686644.5938778,1032,0.08487223833799362
1510686646.4364588,1033,0.0848323404788971
1510686650.0490901,1035,0.08474572002887726
1510686653.665845 ,1037,0.08466104418039322
1510686655.4970791,1038,0.08461693674325943
1510686657.3417013,1039,0.08457563817501068
1510686662.8548353,1042,0.08445091545581818
1510686664.6918387,1043,0.08440924435853958
1510686666.528267 ,1044,0.08436863124370575
1510686675.7485614,1049,0.08416450768709183
1510686679.4207306,1051,0.08407964557409286
1510686681.2542398,1052,0.0840398520231247
1510686684.935255 ,1054,0.08395635336637497
1510686686.7734776,1055,0.08391549438238144
1510686690.467373 ,1057,0.08383423089981079
1510686701.4802136,1063,0.0835907980799675
1510686703.324311 ,1064,0.08354976773262024
1510686706.9982393,1066,0.08347104489803314
1510686710.6819198,1068,0.0833897590637207
1510686718.0379057,1072,0.08322562277317047
1510686721.732858 ,1074,0.08314353227615356
1510686725.3887267,1076,0.08306532353162766
1510686729.0189497,1078,0.08298391103744507
1510686732.6851976,1080,0.08290472626686096
1510686736.2812674,1082,0.08282533288002014
1510686738.119347 ,1083,0.08278685063123703
1510686739.9540837,1084,0.08274699747562408
1510686741.7869015,1085,0.08270859718322754
1510686743.626333 ,1086,0.08266911655664444
1510686750.9757254,1090,0.08251519501209259
1510686754.6657887,1092,0.08243750035762787
1510686756.517614 ,1093,0.08239947259426117
1510686767.5301135,1099,0.08216957747936249
1510686771.1976995,1101,0.08209553360939026
1510686774.8607225,1103,0.0820227637887001
1510686776.6656518,1104,0.08198747783899307
1510686778.474646 ,1105,0.08195050805807114
1510686789.306143 ,1111,0.08173087239265442
1510686794.744459 ,1114,0.0816192626953125
1510686798.3556745,1116,0.0815458744764328
1510686803.7724   ,1119,0.08143145591020584
1510686809.2136774,1122,0.08132171630859375
1510686811.0504909,1123,0.0812847763299942
1510686814.7293725,1125,0.08121100813150406
1510686816.547939 ,1126,0.08117568492889404
1510686818.3635187,1127,0.08113878220319748
1510686820.1734114,1128,0.08110275864601135
1510686823.8192482,1130,0.08103177696466446
1510686825.6256025,1131,0.08099604398012161
1510686829.222737 ,1133,0.0809236541390419
1510686831.0177746,1134,0.08088986575603485
1510686832.8257372,1135,0.08085264265537262
1510686838.2732701,1138,0.08074717968702316
1510686840.0891697,1139,0.08071338385343552
1510686843.689397 ,1141,0.08064234256744385
1510686858.2473195,1149,0.08036115765571594
1510686860.0826867,1150,0.08032573759555817
1510686861.9318752,1151,0.08029105514287949
1510686863.7758133,1152,0.08025792241096497
1510686869.1897242,1155,0.08015190809965134
1510686870.9938276,1156,0.08011791110038757
1510686872.7967622,1157,0.0800839439034462
1510686878.22438  ,1160,0.07998213917016983
1510686880.0179992,1161,0.07994687557220459
1510686881.8169863,1162,0.07991545647382736
1510686887.2870142,1165,0.07981511205434799
1510686909.0619931,1177,0.07942099869251251
1510686914.5819452,1180,0.07932408154010773
1510686918.2512715,1182,0.07925915718078613
1510686920.0928087,1183,0.07922529429197311
1510686923.7652385,1185,0.07915722578763962
1510686925.6051345,1186,0.07912567257881165
1510686931.1185296,1189,0.07902471721172333
1510686936.6356041,1192,0.07892853021621704
1510686938.4691257,1193,0.07889638841152191
1510686940.3046463,1194,0.07886170595884323
1510686942.137763 ,1195,0.07883172482252121
1510686943.9323406,1196,0.07879822701215744
1510686945.773827 ,1197,0.07876597344875336
1510686947.6048915,1198,0.07873387634754181
1510686949.4368656,1199,0.07870122045278549
1510686953.1180549,1201,0.07863463461399078
1510686956.7988715,1203,0.07856914401054382
1510686958.6321583,1204,0.07853542268276215
1510686962.3102129,1206,0.07846983522176743
1510686965.9933956,1208,0.07840654253959656
1510686969.671885 ,1210,0.07834653556346893
1510686971.510579 ,1211,0.07831420004367828
1510686973.350417 ,1212,0.07828322052955627
1510686975.1889787,1213,0.07825232297182083
1510686977.0259163,1214,0.0782180055975914
1510686978.859878 ,1215,0.07818949967622757
1510686986.2384462,1219,0.07806188613176346
1510686995.3127093,1224,0.07790315896272659
1510686997.112184 ,1225,0.07786913961172104
1510687000.7268841,1227,0.07780452817678452
1510687002.532883 ,1228,0.0777740553021431
1510687009.7629967,1232,0.07764948904514313
1510687011.5679882,1233,0.07762029767036438
1510687013.3702488,1234,0.07758883386850357
1510687017.010325 ,1236,0.07752718776464462
1510687022.4472156,1239,0.07743502408266068
1510687027.886172 ,1242,0.07734352350234985
1510687031.5022047,1244,0.07728692889213562
1510687035.1186535,1246,0.07722572982311249
1510687036.9275134,1247,0.07719588279724121
1510687040.5474217,1249,0.07713554799556732
1510687042.386808 ,1250,0.07710488885641098
1510687047.8720112,1253,0.07701176404953003
1510687049.7080338,1254,0.07698506116867065
1510687051.5303843,1255,0.07695383578538895
1510687055.1454167,1257,0.0768929198384285
1510687056.9446373,1258,0.0768619179725647
1510687058.7951477,1259,0.07683054357767105
1510687062.4735548,1261,0.07677126675844193
1510687064.3175726,1262,0.07674170285463333
1510687066.1579468,1263,0.07671192288398743
1510687067.9993303,1264,0.07668206095695496
1510687069.836205 ,1265,0.07665319740772247
1510687071.668657 ,1266,0.07661988586187363
1510687080.8573625,1271,0.07647255808115005
1510687082.696268 ,1272,0.07644426077604294
1510687086.3672743,1274,0.07638581842184067
1510687093.7342207,1278,0.07627099007368088
1510687095.570813 ,1279,0.07624717056751251
1510687099.242024 ,1281,0.07618694752454758
1510687106.602169 ,1285,0.07607293128967285
1510687110.2857375,1287,0.07601401209831238
1510687113.9453402,1289,0.0759568139910698
1510687117.6120622,1291,0.075900137424469
1510687119.4596686,1292,0.0758713111281395
1510687121.2925658,1293,0.07584068924188614
1510687123.1175957,1294,0.07581211626529694
1510687126.6930726,1296,0.07575487345457077
1510687132.0489771,1299,0.07567118108272552
1510687133.8329947,1300,0.07564347982406616
1510687137.405102 ,1302,0.07558788359165192
1510687139.194473 ,1303,0.07556025683879852
1510687140.984828 ,1304,0.07552970945835114
1510687144.5781918,1306,0.07547368109226227
1510687151.9206529,1310,0.07536208629608154
1510687155.5898511,1312,0.07530589401721954
1510687157.389607 ,1313,0.07527894526720047
1510687160.9851904,1315,0.07522343844175339
1510687162.7889361,1316,0.07519602030515671
1510687168.1607184,1319,0.07511336356401443
1510687169.9458823,1320,0.07509122043848038
1510687179.055182 ,1325,0.07495742291212082
1510687180.8962786,1326,0.07493112981319427
1510687182.7313972,1327,0.07490439713001251
1510687184.5655255,1328,0.07487901300191879
1510687188.244952 ,1330,0.07482761889696121
1510687191.9224856,1332,0.0747748389840126
1510687193.7599099,1333,0.07474879175424576
1510687195.604307 ,1334,0.07472487539052963
1510687197.4413276,1335,0.0746983140707016
1510687199.277079 ,1336,0.07467303425073624
1510687201.115198 ,1337,0.07464469224214554
1510687206.6261008,1340,0.0745670422911644
1510687212.1224806,1343,0.0744880884885788
1510687215.7934551,1345,0.07443414628505707
1510687219.4686239,1347,0.07438505440950394
1510687221.2947204,1348,0.07435929775238037
1510687223.1276987,1349,0.07433293014764786
1510687224.9674602,1350,0.07431071996688843
1510687226.8008015,1351,0.07428121566772461
1510687234.0149167,1355,0.07417991757392883
1510687241.2297394,1359,0.07407856732606888
1510687244.8958333,1361,0.07402780652046204
1510687246.7341483,1362,0.07400200515985489
1510687252.2389936,1365,0.07392653822898865
1510687254.0749176,1366,0.07390212267637253
1510687255.9144883,1367,0.07387803494930267
1510687261.4318857,1370,0.07380437850952148
1510687266.8842742,1373,0.07373026013374329
1510687268.666657 ,1374,0.07370651513338089
1510687270.4464707,1375,0.07368108630180359
1510687274.0223799,1377,0.07363371551036835
1510687275.8118522,1378,0.07360944151878357
1510687277.6390135,1379,0.07358221709728241
1510687283.1539283,1382,0.07351012527942657
1510687286.8252525,1384,0.07346145808696747
1510687288.6459074,1385,0.07343573123216629
1510687290.4936287,1386,0.07341406494379044
1510687292.3543308,1387,0.07338963449001312
1510687294.1707609,1388,0.07336486130952835
1510687296.034271 ,1389,0.07334243506193161
1510687299.7061062,1391,0.0732957124710083
1510687301.5294728,1392,0.07327228784561157
1510687307.275527 ,1395,0.07320278882980347
1510687316.6175437,1400,0.07308606058359146
1510687338.6974099,1412,0.07280917465686798
1510687340.5252788,1413,0.07278624176979065
1510687342.3116617,1414,0.07276294380426407
1510687344.135705 ,1415,0.07273977994918823
1510687351.3196185,1419,0.07265282422304153
1510687356.7050369,1422,0.07258493453264236
1510687358.4901419,1423,0.07256428152322769
1510687362.138923 ,1425,0.07251617312431335
1510687363.9716418,1426,0.07249479740858078
1510687365.824147 ,1427,0.07247196137905121
1510687367.6728866,1428,0.07244999706745148
1510687371.328153 ,1430,0.07240746170282364
1510687375.005547 ,1432,0.07236037403345108
1510687376.8317022,1433,0.07233935594558716
1510687378.6808178,1434,0.07231490314006805
1510687382.3378007,1436,0.07227428257465363
1510687384.1716135,1437,0.07225161790847778
1510687385.9992168,1438,0.07223006337881088
1510687389.664077 ,1440,0.07218638062477112
1510687393.264651 ,1442,0.07214457541704178
1510687404.0744662,1448,0.07201258838176727
1510687407.658927 ,1450,0.07196854054927826
1510687416.5948968,1455,0.07186192274093628
1510687418.3912883,1456,0.07183939218521118
1510687425.5740397,1460,0.07175902277231216
1510687434.5429454,1465,0.0716572031378746
1510687436.3447928,1466,0.07163488864898682
1510687443.5405922,1470,0.07155381888151169
1510687450.7070925,1474,0.07147419452667236
1510687456.2124195,1477,0.07141408324241638
1510687461.7043378,1480,0.07135338336229324
1510687463.5340247,1481,0.07133480161428452
1510687465.3650465,1482,0.07131107896566391
1510687470.827466 ,1485,0.0712539553642273
1510687472.618887 ,1486,0.07123150676488876
1510687477.978035 ,1489,0.07117338478565216
1510687481.547359 ,1491,0.0711335688829422
1510687483.3342028,1492,0.07111263275146484
1510687485.1244009,1493,0.07109283655881882
1510687498.0645883,1500,0.07095115631818771
1510687499.9501095,1501,0.07093138247728348
1510687501.7846918,1502,0.07091368734836578
1510687503.6214695,1503,0.07089271396398544
1510687507.2787824,1505,0.07085472345352173
1510687509.111397 ,1506,0.07083355635404587
1510687510.9485312,1507,0.07081450521945953
1510687512.776001 ,1508,0.07079997658729553
1510687514.6140676,1509,0.0707770511507988
1510687516.4745665,1510,0.07075690478086472
1510687518.2844512,1511,0.07073880732059479
1510687520.071845 ,1512,0.07071834802627563
1510687521.8862891,1513,0.07069727778434753
1510687527.330529 ,1516,0.07064145058393478
1510687530.934318 ,1518,0.07060133665800095
1510687539.9401884,1523,0.07050736993551254
1510687541.737296 ,1524,0.07048819214105606
1510687543.5401666,1525,0.07046642154455185
1510687547.142532 ,1527,0.07042999565601349
1510687559.841691 ,1534,0.0703013613820076
1510687563.4591568,1536,0.0702628418803215
1510687572.4971063,1541,0.07017265260219574
1510687574.2968493,1542,0.07015308737754822
1510687581.5268302,1546,0.07008012384176254
1510687585.1184833,1548,0.07004091143608093
1510687586.9157   ,1549,0.07002504169940948
1510687590.5118525,1551,0.06999045610427856
1510687592.3019538,1552,0.06997199356555939
1510687595.9062855,1554,0.06993590295314789
1510687597.7384355,1555,0.06991762667894363
1510687608.729769 ,1561,0.06981025636196136
1510687610.5588121,1562,0.06979352235794067
1510687612.3913858,1563,0.06977684795856476
1510687621.4711523,1568,0.06968595087528229
1510687623.2619483,1569,0.06966587901115417
1510687639.4493158,1578,0.06950390338897705
1510687641.2824254,1579,0.06948491185903549
1510687646.7602415,1582,0.069431371986866
1510687648.564706 ,1583,0.06941255927085876
1510687650.3737204,1584,0.06939345598220825
1510687653.985998 ,1586,0.0693584457039833
1510687657.5924976,1588,0.0693197026848793
1510687661.185433 ,1590,0.06928477436304092
1510687666.5872617,1593,0.06922836601734161
1510687668.3953643,1594,0.0692133679986
1510687672.0443501,1596,0.0691755935549736
1510687673.8727376,1597,0.06915696710348129
1510687677.489912 ,1599,0.06912267208099365
1510687681.1223552,1601,0.0690874457359314
1510687682.963796 ,1602,0.06907076388597488
1510687686.646746 ,1604,0.06903489679098129
1510687688.4840767,1605,0.06902044266462326
1510687695.7189097,1609,0.06895039230585098
1510687697.52299  ,1610,0.0689307153224945
1510687701.150197 ,1612,0.06889750808477402
1510687702.98733  ,1613,0.06888110935688019
1510687704.827929 ,1614,0.0688626691699028
1510687706.662646 ,1615,0.0688490942120552
1510687710.3161728,1617,0.06881576031446457
1510687712.1138628,1618,0.06879763305187225
1510687713.9114497,1619,0.06878332793712616
1510687715.7163694,1620,0.06876535713672638
1510687722.8917413,1624,0.06870131939649582
1510687726.5092995,1626,0.06866911053657532
1510687728.3281682,1627,0.0686534196138382
1510687730.1698189,1628,0.06863810122013092
1510687733.8004835,1630,0.0686066746711731
1510687737.395836 ,1632,0.06857332587242126
1510687741.0279586,1634,0.06854031980037689
1510687744.6458468,1636,0.06850925087928772
1510687746.4413176,1637,0.06849479675292969
1510687748.2457771,1638,0.06847700476646423
1510687751.8532922,1640,0.06844635307788849
1510687753.6644795,1641,0.06843215227127075
1510687755.471958 ,1642,0.06841844320297241
1510687757.2805562,1643,0.06840072572231293
1510687759.0827715,1644,0.0683884248137474
1510687760.8979983,1645,0.06837092339992523
1510687764.5213091,1647,0.06834245473146439
1510687766.3330579,1648,0.06832773238420486
1510687771.7531304,1651,0.06827908009290695
1510687773.5638618,1652,0.068262979388237
1510687777.1856806,1654,0.06823023408651352
1510687778.9866323,1655,0.06821715831756592
1510687784.3887618,1658,0.06817100942134857
1510687786.1906493,1659,0.06815454363822937
1510687787.9926853,1660,0.06813965737819672
1510687789.8042498,1661,0.06812621653079987
1510687791.6069229,1662,0.06810951977968216
1510687795.2110512,1664,0.06808117032051086
1510687802.4128222,1668,0.06801744550466537
1510687806.0434675,1670,0.06799017637968063
1510687807.8393977,1671,0.06797515600919724
1510687809.6369822,1672,0.06795918941497803
1510687815.114548 ,1675,0.06791337579488754
1510687816.964461 ,1676,0.06789815425872803
1510687820.594494 ,1678,0.06786911934614182
1510687827.795426 ,1682,0.0678086057305336
1510687829.6048064,1683,0.06779453903436661
1510687831.4117632,1684,0.06778202205896378
1510687833.2224643,1685,0.06776456534862518
1510687836.8251176,1687,0.06773416697978973
1510687844.0365534,1691,0.06767656654119492
1510687845.843631 ,1692,0.06766251474618912
1510687849.4897091,1694,0.06763337552547455
1510687851.3176246,1695,0.0676206648349762
1510687853.1445222,1696,0.0676053836941719
1510687854.9831927,1697,0.06758928298950195
1510687858.6312778,1699,0.06756054610013962
1510687864.127843 ,1702,0.06751717627048492
1510687865.943196 ,1703,0.06750208884477615
1510687867.7526433,1704,0.06748849898576736
1510687869.5575287,1705,0.06747374683618546
1510687871.35917  ,1706,0.06745770573616028
1510687876.8205452,1709,0.06741390377283096
1510687878.6580234,1710,0.06740129739046097
1510687885.9816816,1714,0.06734533607959747
1510687887.8180299,1715,0.0673292875289917
1510687891.4804406,1717,0.0673021450638771
1510687893.3283055,1718,0.06728720664978027
1510687895.153586 ,1719,0.06727277487516403
1510687902.5099528,1723,0.06721706688404083
1510687907.9397728,1726,0.06717660278081894
1510687911.5291917,1728,0.06714758276939392
1510687916.900884 ,1731,0.06710423529148102
1510687918.6850145,1732,0.0670885369181633
1510687920.4668648,1733,0.06707517057657242
1510687922.2611663,1734,0.06706038862466812
1510687924.0550156,1735,0.06705044209957123
1510687927.6132731,1737,0.06701962649822235
1510687929.4012468,1738,0.06700803339481354
1510687931.224316 ,1739,0.06699155271053314
1510687936.734528 ,1742,0.06694907695055008
1510687938.5667255,1743,0.06693564355373383
1510687942.1557584,1745,0.06690815091133118
1510687943.942939 ,1746,0.06689342111349106
1510687945.7354727,1747,0.06688398867845535
1510687951.1192067,1750,0.0668429359793663
1510687954.692333 ,1752,0.06681770086288452
1510687956.4839842,1753,0.0668061152100563
1510687958.2667656,1754,0.06679154187440872
1510687960.0483549,1755,0.06677789241075516
1510687972.7490356,1762,0.06669392436742783
1510687974.5692186,1763,0.06668222695589066
1510687980.0402308,1766,0.0666491836309433
1510687989.121728 ,1771,0.0665915384888649
1510687996.3113563,1775,0.06654457747936249
1510687999.9769135,1777,0.06652259826660156
1510688003.6408973,1779,0.06649802625179291
1510688007.2884123,1781,0.06647462397813797
1510688009.1254199,1782,0.06646213680505753
1510688010.9621818,1783,0.0664505884051323
1510688012.791795 ,1784,0.06643867492675781
1510688020.1209319,1788,0.06638409942388535
1510688021.955121 ,1789,0.06637302041053772
1510688023.7852902,1790,0.06636025756597519
1510688027.4272668,1792,0.06633706390857697
1510688029.2062645,1793,0.06632345914840698
1510688030.9981823,1794,0.06631075590848923
1510688038.1786232,1798,0.06626354902982712
1510688041.7695184,1800,0.06623845547437668
1510688045.354702 ,1802,0.06621414422988892
1510688048.9307966,1804,0.06618994474411011
1510688050.7266233,1805,0.06617741286754608
1510688054.3189144,1807,0.06615229696035385
1510688061.6373296,1811,0.06609845906496048
1510688065.289221 ,1813,0.06607303768396378
1510688067.0878952,1814,0.06606104969978333
1510688072.564602 ,1817,0.06602412462234497
1510688077.948274 ,1820,0.0659884661436081
1510688085.1297526,1824,0.06593690067529678
1510688088.7284153,1826,0.0659153163433075
1510688090.5087035,1827,0.06590108573436737
1510688095.8675156,1830,0.06586318463087082
1510688103.0469398,1834,0.0658150240778923
1510688104.8313477,1835,0.06580450385808945
1510688106.6116693,1836,0.06579191982746124
1510688108.3971858,1837,0.06577692925930023
1510688113.8366072,1840,0.06574460119009018
1510688115.6787198,1841,0.06573211401700974
1510688117.4833744,1842,0.06571956723928452
1510688121.0845792,1844,0.0656956359744072
1510688122.8680158,1845,0.06568562984466553
1510688124.6515994,1846,0.06567063927650452
1510688128.2280126,1848,0.06564858555793762
1510688130.017761 ,1849,0.06563807278871536
1510688135.4176936,1852,0.0656060129404068
1510688137.2118723,1853,0.06559485197067261
1510688140.8111687,1855,0.06556861102581024
1510688144.407891 ,1857,0.06554275006055832
1510688146.2374566,1858,0.06553351879119873
1510688148.0424047,1859,0.06552030146121979
1510688160.6495142,1866,0.06544001400470734
1510688162.4447718,1867,0.0654277354478836
1510688164.2550156,1868,0.06541747599840164
1510688166.0538661,1869,0.06540440768003464
1510688176.9638083,1875,0.06533656269311905
1510688178.7784512,1876,0.06532152742147446
1510688180.5720603,1877,0.06530942767858505
1510688182.3707106,1878,0.06530018895864487
1510688184.1886752,1879,0.06528725475072861
1510688187.7920172,1881,0.06526515632867813
1510688193.1747797,1884,0.0652291402220726
1510688198.619567 ,1887,0.0651952251791954
1510688205.8841252,1891,0.06514906138181686
1510688207.6963925,1892,0.06513543426990509
1510688209.4973261,1893,0.06512278318405151
1510688211.2990167,1894,0.06511233001947403
1510688213.0955734,1895,0.0651010274887085
1510688216.7506683,1897,0.0650770366191864
1510688218.5800185,1898,0.06506563723087311
1510688225.77848  ,1902,0.06501857191324234
1510688231.2824144,1905,0.06498222053050995
1510688233.1119153,1906,0.06497004628181458
1510688238.6133587,1909,0.06493107229471207
1510688240.4479747,1910,0.06492073088884354
1510688242.272773 ,1911,0.06490868330001831
1510688244.096035 ,1912,0.0648951381444931
1510688245.9000735,1913,0.06488306075334549
1510688249.5007062,1915,0.06486011296510696
1510688251.3021517,1916,0.06484780460596085
1510688253.0983543,1917,0.06483610719442368
1510688254.911363 ,1918,0.06482510268688202
1510688256.748061 ,1919,0.06481298804283142
1510688264.071996 ,1923,0.06477313488721848
1510688265.9272726,1924,0.06476262211799622
1510688267.7611566,1925,0.06475117057561874
1510688273.2239254,1928,0.06471817940473557
1510688276.8203213,1930,0.06469624489545822
1510688278.6313791,1931,0.06468496471643448
1510688280.4219284,1932,0.06467106938362122
1510688284.0322077,1934,0.06465255469083786
1510688285.8375564,1935,0.06463843584060669
1510688287.6603422,1936,0.06463020294904709
1510688291.2627463,1938,0.06460399180650711
1510688293.0607052,1939,0.06459691375494003
1510688298.506167 ,1942,0.06456520408391953
1510688302.1485343,1944,0.06453605741262436
1510688305.7489502,1946,0.06452251225709915
1510688307.5617568,1947,0.06450854241847992
1510688311.2075002,1949,0.06448942422866821
1510688316.6942337,1952,0.06445583701133728
1510688320.3535335,1954,0.06443444639444351
1510688322.1848218,1955,0.06442228704690933
1510688324.0135808,1956,0.0644114762544632
1510688327.7135599,1958,0.06438867002725601
1510688331.3738341,1960,0.064365454018116
1510688333.1741269,1961,0.06435852497816086
1510688334.979651 ,1962,0.06434354186058044
1510688342.2472503,1966,0.06430427730083466
1510688344.0883129,1967,0.06429319828748703
1510688347.745822 ,1969,0.06427154690027237
1510688351.406215 ,1971,0.06425460427999496
1510688360.4504793,1976,0.064197838306427
1510688367.5947006,1980,0.06415743380784988
1510688369.3825476,1981,0.06414758414030075
1510688371.174131 ,1982,0.0641353577375412
1510688372.9616778,1983,0.06412758678197861
1510688394.4747846,1995,0.06399813294410706
1510688398.0565996,1997,0.0639805942773819
1510688401.6435037,1999,0.0639607310295105
